"method","estimate","std_error","ci_lower","ci_upper","p_value","converged","runtime_seconds","n_records","failure_reason","warning","scenario_id","mechanism","structure","true_beta3","replicate","seed","absolute_error","z_value","reject_005","ci_covers_truth","ci_width","error","squared_error"
"M10_separate_two_process_IIW_GEE",0.174543374126614,0.0284804111193688,0.118721768332651,0.230364979920577,8.86884414407277e-10,TRUE,0.479999999999563,24602,"","","VS_SH_A","VS","SH",0.2,903,21260903,0.0254566258733859,6.1285412417348,TRUE,TRUE,0.111643211587926,-0.0254566258733859,0.000648039800857541
"M11_combined_two_process_IIW_GEE",0.176922683833118,0.0282993532585816,0.121455951446298,0.232389416219938,4.05676517702804e-10,TRUE,0.489999999999782,24602,"","","VS_SH_A","VS","SH",0.2,903,21260903,0.0230773161668822,6.25182781445604,TRUE,TRUE,0.11093346477364,-0.0230773161668822,0.000532562521466243
"M12_oracle_combined_IIW_GEE",0.180043015387073,0.0282815304456309,0.124611215713636,0.235474815060509,1.93896634046813e-10,TRUE,0.450000000000728,24602,"","","VS_SH_A","VS","SH",0.2,903,21260903,0.0199569846129273,6.36609874183407,TRUE,TRUE,0.110863599346873,-0.0199569846129273,0.000398281234840617
"M8_patient_clustered_GEE",0.182022886977172,0.0316936355993631,0.11990336120242,0.244142412751924,9.2903904403322e-09,TRUE,0.3799999999992,24213,"","","VS_SH_A","VS","SH",0.2,904,21260904,0.017977113022828,5.74319996853974,TRUE,TRUE,0.124239051549503,-0.017977113022828,0.000323176592635533
"M9_single_process_IIW_GEE",0.17993424935136,0.0273380846981411,0.126351603343003,0.233516895359716,4.64735817394405e-11,TRUE,0.440000000000509,24213,"","","VS_SH_A","VS","SH",0.2,904,21260904,0.0200657506486402,6.581816222246,TRUE,TRUE,0.107165292016713,-0.0200657506486402,0.000402634349093404
"M10_separate_two_process_IIW_GEE",0.182331460878237,0.0265033105187534,0.13038497226148,0.234277949494994,6.00322064075717e-12,TRUE,0.420000000000073,24213,"","","VS_SH_A","VS","SH",0.2,904,21260904,0.017668539121763,6.87957305368405,TRUE,TRUE,0.103892977233513,-0.017668539121763,0.00031217727469727
"M11_combined_two_process_IIW_GEE",0.182783654002906,0.0263761123756374,0.131086473746657,0.234480834259155,4.21157074318884e-12,TRUE,0.399999999999636,24213,"","","VS_SH_A","VS","SH",0.2,904,21260904,0.0172163459970938,6.92989366286355,TRUE,TRUE,0.103394360512498,-0.0172163459970938,0.000296402569491647
"M12_oracle_combined_IIW_GEE",0.180958022325548,0.0262654690240792,0.129477703038353,0.232438341612744,5.59577649741479e-12,TRUE,0.530000000000655,24213,"","","VS_SH_A","VS","SH",0.2,904,21260904,0.0190419776744516,6.88957894335156,TRUE,TRUE,0.10296063857439,-0.0190419776744516,0.000362596913754313
"M8_patient_clustered_GEE",0.175945336414087,0.0331835131437454,0.110905650652347,0.240985022175828,1.14420813676193e-07,TRUE,0.3700000000008,23507,"","","VS_SH_A","VS","SH",0.2,905,21260905,0.0240546635859125,5.3021913518295,TRUE,TRUE,0.130079371523482,-0.0240546635859125,0.000578626840231427
"M9_single_process_IIW_GEE",0.173187342297121,0.0269802405293257,0.120306070859642,0.226068613734599,1.37133066445071e-10,TRUE,0.409999999999854,23507,"","","VS_SH_A","VS","SH",0.2,905,21260905,0.0268126577028792,6.41904367416138,TRUE,TRUE,0.105762542874957,-0.0268126577028792,0.000718918613091767
"M10_separate_two_process_IIW_GEE",0.17094959835362,0.0267880290215955,0.118445061471293,0.223454135235947,1.75285156648209e-10,TRUE,0.409999999999854,23507,"","","VS_SH_A","VS","SH",0.2,905,21260905,0.0290504016463798,6.38156686390801,TRUE,TRUE,0.105009073764655,-0.0290504016463798,0.000843925835815987
"M11_combined_two_process_IIW_GEE",0.17082844432917,0.0268182608034392,0.118264653154429,0.22339223550391,1.89206455421636e-10,TRUE,0.389999999999418,23507,"","","VS_SH_A","VS","SH",0.2,905,21260905,0.0291715556708305,6.36985543474401,TRUE,TRUE,0.105127582349482,-0.0291715556708305,0.000850979660256363
"M12_oracle_combined_IIW_GEE",0.170424632432775,0.0268478115175134,0.117802921858449,0.223046343007101,2.18410776351216e-10,TRUE,0.430000000000291,23507,"","","VS_SH_A","VS","SH",0.2,905,21260905,0.0295753675672251,6.34780351916593,TRUE,TRUE,0.105243421148652,-0.0295753675672251,0.00087470236673647
"M8_patient_clustered_GEE",0.176365337240516,0.0354830300534175,0.106818598335818,0.245912076145215,6.68102082506876e-07,TRUE,0.420000000000073,23705,"","","VS_SH_A","VS","SH",0.2,906,21260906,0.0236346627594836,4.97041365900852,TRUE,TRUE,0.139093477809397,-0.0236346627594836,0.000558597283754519
"M9_single_process_IIW_GEE",0.197835836467723,0.030003356738663,0.139029257259944,0.256642415675503,4.28737773707996e-11,TRUE,0.470000000001164,23705,"","","VS_SH_A","VS","SH",0.2,906,21260906,0.0021641635322768,6.59379009458591,TRUE,TRUE,0.117613158415559,-0.0021641635322768,4.68360379443681e-06
"M10_separate_two_process_IIW_GEE",0.200130697175011,0.0298978916370296,0.141530829566433,0.258730564783589,2.1743910926621e-11,TRUE,0.470000000001164,23705,"","","VS_SH_A","VS","SH",0.2,906,21260906,0.000130697175010741,6.69380635948061,TRUE,TRUE,0.117199735217156,0.000130697175010741,1.70817515557883e-08
"M11_combined_two_process_IIW_GEE",0.202144148804912,0.0298104771760994,0.143715613539757,0.260572684070066,1.19366194182507e-11,TRUE,0.469999999999345,23705,"","","VS_SH_A","VS","SH",0.2,906,21260906,0.00214414880491171,6.78097662143367,TRUE,TRUE,0.116857070530309,0.00214414880491171,4.59737409760429e-06
"M12_oracle_combined_IIW_GEE",0.200061705555746,0.0298864661120518,0.141484231976124,0.258639179135367,2.17066907903257e-11,TRUE,0.489999999999782,23705,"","","VS_SH_A","VS","SH",0.2,906,21260906,6.1705555745889e-05,6.69405692883411,TRUE,TRUE,0.117154947159243,6.1705555745889e-05,3.80757560990901e-09
"M8_patient_clustered_GEE",0.207048955650835,0.0303699533929258,0.1475238470007,0.266574064300969,9.26002400981168e-12,TRUE,0.479999999999563,24778,"","","VS_SH_A","VS","SH",0.2,907,21260907,0.00704895565083455,6.81755921624375,TRUE,TRUE,0.119050217300269,0.00704895565083455,4.96877757674323e-05
"M9_single_process_IIW_GEE",0.20125383606155,0.0254685698963559,0.151335439064693,0.251172233058408,2.74359943887091e-15,TRUE,0.470000000001164,24778,"","","VS_SH_A","VS","SH",0.2,907,21260907,0.00125383606155036,7.90204698891816,TRUE,TRUE,0.099836793993715,0.00125383606155036,1.57210486924411e-06
"M10_separate_two_process_IIW_GEE",0.211085714842675,0.0252735796631005,0.161549498702998,0.260621930982351,6.70991792411202e-17,TRUE,0.469999999999345,24778,"","","VS_SH_A","VS","SH",0.2,907,21260907,0.0110857148426745,8.35203076321083,TRUE,TRUE,0.0990724322793538,0.0110857148426745,0.000122893073573094
"M11_combined_two_process_IIW_GEE",0.208616585063445,0.0252529474157455,0.159120808128584,0.258112361998306,1.44361906749578e-16,TRUE,0.460000000000946,24778,"","","VS_SH_A","VS","SH",0.2,907,21260907,0.00861658506344509,8.261078662579,TRUE,TRUE,0.0989915538697226,0.00861658506344509,7.42455381555851e-05
"M12_oracle_combined_IIW_GEE",0.200201616029353,0.0252089793520804,0.150792016499275,0.24961121555943,1.99462969200968e-15,TRUE,0.449999999998909,24778,"","","VS_SH_A","VS","SH",0.2,907,21260907,0.000201616029352786,7.94167876585733,TRUE,TRUE,0.0988191990601552,0.000201616029352786,4.06490232919834e-08
"M8_patient_clustered_GEE",0.21226012679328,0.0331604879821618,0.147265570348243,0.277254683238317,1.54367353873043e-10,TRUE,0.390000000001237,24157,"","","VS_SH_A","VS","SH",0.2,908,21260908,0.0122601267932802,6.40099527206785,TRUE,TRUE,0.129989112890074,0.0122601267932802,0.000150310708987307
"M9_single_process_IIW_GEE",0.213925459181534,0.0279843061330021,0.15907621916085,0.268774699202218,2.09791959722948e-14,TRUE,0.420000000000073,24157,"","","VS_SH_A","VS","SH",0.2,908,21260908,0.013925459181534,7.64447966530964,TRUE,TRUE,0.109698480041368,0.013925459181534,0.000193918413416571
"M10_separate_two_process_IIW_GEE",0.221226359512207,0.0275775685801455,0.167174325095122,0.275278393929292,1.04064658843767e-15,TRUE,0.420000000000073,24157,"","","VS_SH_A","VS","SH",0.2,908,21260908,0.0212263595122072,8.02196752296282,TRUE,TRUE,0.10810406883417,0.0212263595122072,0.000450558338141471
"M11_combined_two_process_IIW_GEE",0.221806112936624,0.0277305485667424,0.167454237745809,0.27615798812744,1.25821637619801e-15,TRUE,0.420000000000073,24157,"","","VS_SH_A","VS","SH",0.2,908,21260908,0.0218061129366244,7.99861973169327,TRUE,TRUE,0.10870375038163,0.0218061129366244,0.000475506561404819
"M12_oracle_combined_IIW_GEE",0.22265980926909,0.0279222162972926,0.167932265326397,0.277387353211784,1.53261112515483e-15,TRUE,0.420000000000073,24157,"","","VS_SH_A","VS","SH",0.2,908,21260908,0.0226598092690901,7.97428853420492,TRUE,TRUE,0.109455087885387,0.0226598092690901,0.000513466956111541
"M8_patient_clustered_GEE",0.180026449622961,0.0338369549095732,0.113706018000197,0.246346881245724,1.03534055456773e-07,TRUE,0.449999999998909,25061,"","","VS_SH_A","VS","SH",0.2,909,21260909,0.0199735503770395,5.32040930113447,TRUE,TRUE,0.132640863245527,-0.0199735503770395,0.000398942714664134
"M9_single_process_IIW_GEE",0.183270802942515,0.0282019522854521,0.127994976463029,0.238546629422001,8.11168426430511e-11,TRUE,0.450000000000728,25061,"","","VS_SH_A","VS","SH",0.2,909,21260909,0.0167291970574852,6.49851475130163,TRUE,TRUE,0.110551652958972,-0.0167291970574852,0.000279866034188172
"M10_separate_two_process_IIW_GEE",0.179643474582707,0.0274000311032122,0.125939413620411,0.233347535545002,5.51504328499212e-11,TRUE,0.469999999999345,25061,"","","VS_SH_A","VS","SH",0.2,909,21260909,0.0203565254172935,6.55632374671452,TRUE,TRUE,0.107408121924592,-0.0203565254172935,0.000414388127064916
"M11_combined_two_process_IIW_GEE",0.179156421613944,0.0274527790996901,0.125348974578551,0.232963868649336,6.75561304589304e-11,TRUE,0.469999999999345,25061,"","","VS_SH_A","VS","SH",0.2,909,21260909,0.0208435783860562,6.52598489075979,TRUE,TRUE,0.107614894070785,-0.0208435783860562,0.000434454759935671
"M12_oracle_combined_IIW_GEE",0.179065643493872,0.0276066871260915,0.124956536726733,0.233174750261012,8.79617022132641e-11,TRUE,0.470000000001164,25061,"","","VS_SH_A","VS","SH",0.2,909,21260909,0.0209343565061279,6.48631408310613,TRUE,TRUE,0.108218213534279,-0.0209343565061279,0.000438247282325659
"M8_patient_clustered_GEE",0.174042831987399,0.0316241754952843,0.112059448016641,0.236026215958156,3.7237917642955e-08,TRUE,0.409999999999854,24711,"","","VS_SH_A","VS","SH",0.2,910,21260910,0.0259571680126013,5.50347413842778,TRUE,TRUE,0.123966767941515,-0.0259571680126013,0.000673774571234411
"M9_single_process_IIW_GEE",0.199612833596742,0.0263545356477833,0.147957943727086,0.251267723466397,3.61525916721327e-14,TRUE,0.449999999998909,24711,"","","VS_SH_A","VS","SH",0.2,910,21260910,0.000387166403258282,7.57413586277819,TRUE,TRUE,0.10330977973931,-0.000387166403258282,1.49897823811955e-07
"M10_separate_two_process_IIW_GEE",0.199661293414677,0.026060205581706,0.148583290474533,0.250739296354821,1.83717410566058e-14,TRUE,0.450000000000728,24711,"","","VS_SH_A","VS","SH",0.2,910,21260910,0.000338706585322812,7.66153946056502,TRUE,TRUE,0.102156005880288,-0.000338706585322812,1.14722150941039e-07
"M11_combined_two_process_IIW_GEE",0.201150663379916,0.0260598811647323,0.15007329629704,0.252228030462791,1.17442272253592e-14,TRUE,0.600000000000364,24711,"","","VS_SH_A","VS","SH",0.2,910,21260910,0.00115066337991554,7.71878667091313,TRUE,TRUE,0.102154734165751,0.00115066337991554,1.32402621387865e-06
"M12_oracle_combined_IIW_GEE",0.201413943116703,0.0259305106049109,0.150590142331077,0.252237743902328,8.0081970498185e-15,TRUE,0.449999999998909,24711,"","","VS_SH_A","VS","SH",0.2,910,21260910,0.00141394311670276,7.76744994286991,TRUE,TRUE,0.101647601571251,0.00141394311670276,1.99923513727111e-06
"M8_patient_clustered_GEE",0.264673574404431,0.0299662169022659,0.20593978927599,0.323407359532872,1.02454521775778e-18,TRUE,0.409999999999854,23800,"","","VS_SH_A","VS","SH",0.2,911,21260911,0.0646735744044309,8.83239867306765,TRUE,FALSE,0.117467570256882,0.0646735744044309,0.00418267122624546
"M9_single_process_IIW_GEE",0.250903025371884,0.0276397946000657,0.196729027955755,0.305077022788013,1.10994274755758e-19,TRUE,0.390000000001237,23800,"","","VS_SH_A","VS","SH",0.2,911,21260911,0.0509030253718842,9.07760093742836,TRUE,TRUE,0.108347994832258,0.0509030253718842,0.00259111799201068
"M10_separate_two_process_IIW_GEE",0.246456979388072,0.0278856464225058,0.191801112399961,0.301112846376184,9.73336331936979e-19,TRUE,0.390000000001237,23800,"","","VS_SH_A","VS","SH",0.2,911,21260911,0.0464569793880723,8.83813040063376,TRUE,TRUE,0.109311733976223,0.0464569793880723,0.00215825093386377
"M11_combined_two_process_IIW_GEE",0.248468756958063,0.0278172088633666,0.193947027585865,0.302990486330261,4.17635389423214e-19,TRUE,0.399999999999636,23800,"","","VS_SH_A","VS","SH",0.2,911,21260911,0.048468756958063,8.93219582807533,TRUE,TRUE,0.109043458744397,0.048468756958063,0.00234922040105978
"M12_oracle_combined_IIW_GEE",0.24622310750893,0.0279316390421952,0.191477094986228,0.300969120031633,1.19466898707643e-18,TRUE,0.420000000000073,23800,"","","VS_SH_A","VS","SH",0.2,911,21260911,0.0462231075089303,8.81520440447377,TRUE,TRUE,0.109492025045405,0.0462231075089303,0.00213657566778213
"M8_patient_clustered_GEE",0.214865331195741,0.0296869728555773,0.156678864398809,0.273051797992673,4.56365680689222e-13,TRUE,0.43999999999869,23449,"","","VS_SH_A","VS","SH",0.2,912,21260912,0.0148653311957409,7.23769756657334,TRUE,TRUE,0.116372933593863,0.0148653311957409,0.000220978071559068
"M9_single_process_IIW_GEE",0.227463344559723,0.02529769922869,0.17787985407149,0.277046835047955,2.43959444645113e-19,TRUE,0.400000000001455,23449,"","","VS_SH_A","VS","SH",0.2,912,21260912,0.0274633445597228,8.99146370993921,TRUE,TRUE,0.0991669809764646,0.0274633445597228,0.000754235294406054
"M10_separate_two_process_IIW_GEE",0.223982748589917,0.0246798881581687,0.175610167799907,0.272355329379928,1.13138918062046e-19,TRUE,0.409999999999854,23449,"","","VS_SH_A","VS","SH",0.2,912,21260912,0.0239827485899173,9.07551716419681,TRUE,TRUE,0.0967451615800211,0.0239827485899173,0.000575172229927179
"M11_combined_two_process_IIW_GEE",0.225586799282965,0.0246896612734038,0.177195063187094,0.273978535378836,6.4272171479965e-20,TRUE,0.389999999999418,23449,"","","VS_SH_A","VS","SH",0.2,912,21260912,0.025586799282965,9.13689324389282,TRUE,TRUE,0.0967834721917428,0.025586799282965,0.00065468429754674
"M12_oracle_combined_IIW_GEE",0.227096277825557,0.0247000573714354,0.178684165377544,0.275508390273571,3.77936052072516e-20,TRUE,0.389999999999418,23449,"","","VS_SH_A","VS","SH",0.2,912,21260912,0.0270962778255575,9.19415993293138,TRUE,TRUE,0.0968242248960266,0.0270962778255575,0.000734208271999797
"M8_patient_clustered_GEE",0.201895727841855,0.0312322810256986,0.140680457031486,0.263110998652224,1.01749544721777e-10,TRUE,0.420000000000073,25103,"","","VS_SH_A","VS","SH",0.2,913,21260913,0.00189572784185474,6.46432861166082,TRUE,TRUE,0.122430541620738,0.00189572784185474,3.59378405038322e-06
"M9_single_process_IIW_GEE",0.179760879532223,0.0260723140297253,0.128659144033961,0.230862615030484,5.39771963163118e-12,TRUE,0.450000000000728,25103,"","","VS_SH_A","VS","SH",0.2,913,21260913,0.0202391204677772,6.89470368173978,TRUE,TRUE,0.102203470996523,-0.0202391204677772,0.000409621997309199
"M10_separate_two_process_IIW_GEE",0.172985373086539,0.0254811451420578,0.123042328608106,0.222928417564973,1.1310158477043e-11,TRUE,0.5,25103,"","","VS_SH_A","VS","SH",0.2,913,21260913,0.0270146269134605,6.78875977206453,TRUE,TRUE,0.0998860889568665,-0.0270146269134605,0.000729790067273467
"M11_combined_two_process_IIW_GEE",0.172128976165757,0.0254038264746821,0.12233747627538,0.221920476056134,1.23796270453449e-11,TRUE,0.460000000000946,25103,"","","VS_SH_A","VS","SH",0.2,913,21260913,0.0278710238342433,6.77571059372899,TRUE,TRUE,0.099582999780754,-0.0278710238342433,0.000776793969568959
"M12_oracle_combined_IIW_GEE",0.172146649720555,0.0254582803272963,0.122248420279054,0.222044879162055,1.36182472790379e-11,TRUE,0.450000000000728,25103,"","","VS_SH_A","VS","SH",0.2,913,21260913,0.0278533502794454,6.76191194013917,TRUE,TRUE,0.0997964588830013,-0.0278533502794454,0.000775809121789479
"M8_patient_clustered_GEE",0.195314810093055,0.0337986491444602,0.129069457769913,0.261560162416197,7.5246191566216e-09,TRUE,0.409999999999854,24322,"","","VS_SH_A","VS","SH",0.2,914,21260914,0.00468518990694544,5.77877563266661,TRUE,TRUE,0.132490704646284,-0.00468518990694544,2.19510044641434e-05
"M9_single_process_IIW_GEE",0.179407660233904,0.0273529692024629,0.125795840597077,0.233019479870731,5.41759744503968e-11,TRUE,0.470000000001164,24322,"","","VS_SH_A","VS","SH",0.2,914,21260914,0.0205923397660958,6.55898300860699,TRUE,TRUE,0.107223639273654,-0.0205923397660958,0.00042404445704233
"M10_separate_two_process_IIW_GEE",0.165723050126594,0.0272362434306862,0.112340013002449,0.219106087250739,1.16744947367607e-09,TRUE,0.449999999998909,24322,"","","VS_SH_A","VS","SH",0.2,914,21260914,0.0342769498734063,6.08465152502928,TRUE,TRUE,0.10676607424829,-0.0342769498734063,0.00117490929262401
"M11_combined_two_process_IIW_GEE",0.169147337965595,0.0271572656780077,0.1159190972367,0.22237557869449,4.71109289406646e-10,TRUE,0.450000000000728,24322,"","","VS_SH_A","VS","SH",0.2,914,21260914,0.0308526620344047,6.22843772164341,TRUE,TRUE,0.10645648145779,-0.0308526620344047,0.000951886754609197
"M12_oracle_combined_IIW_GEE",0.171468203378316,0.0270461861666169,0.118457678491747,0.224478728264885,2.30019879109369e-10,TRUE,0.459999999999127,24322,"","","VS_SH_A","VS","SH",0.2,914,21260914,0.0285317966216843,6.33982929504341,TRUE,TRUE,0.106021049773138,-0.0285317966216843,0.000814063418461153
"M8_patient_clustered_GEE",0.192253058680625,0.0274103241496682,0.138528823347276,0.245977294013975,2.31778008772363e-12,TRUE,0.489999999999782,24907,"","","VS_SH_A","VS","SH",0.2,915,21260915,0.00774694131937476,7.01389219736579,TRUE,TRUE,0.107448470666699,-0.00774694131937476,6.00150998058359e-05
"M9_single_process_IIW_GEE",0.184998469755572,0.0270327166480192,0.132014345125455,0.23798259438569,7.72798597288706e-12,TRUE,0.530000000000655,24907,"","","VS_SH_A","VS","SH",0.2,915,21260915,0.0150015302444276,6.84350271429815,TRUE,TRUE,0.105968249260235,-0.0150015302444276,0.000225045909674477
"M10_separate_two_process_IIW_GEE",0.176695588112318,0.0270378038587191,0.123701492549229,0.229689683675407,6.35539208845709e-11,TRUE,0.529999999998836,24907,"","","VS_SH_A","VS","SH",0.2,915,21260915,0.023304411887682,6.53513092393181,TRUE,TRUE,0.105988191126179,-0.023304411887682,0.000543095613430735
"M11_combined_two_process_IIW_GEE",0.176895480211669,0.0269064235598643,0.124158890034335,0.229632070389003,4.88267032513822e-11,TRUE,0.530000000000655,24907,"","","VS_SH_A","VS","SH",0.2,915,21260915,0.0231045197883314,6.57447021221875,TRUE,TRUE,0.105473180354668,-0.0231045197883314,0.000533818834649399
"M12_oracle_combined_IIW_GEE",0.177453234299609,0.0267593989529345,0.125004812351857,0.22990165624736,3.32437288769152e-11,TRUE,0.549999999999272,24907,"","","VS_SH_A","VS","SH",0.2,915,21260915,0.0225467657003912,6.63143572887123,TRUE,TRUE,0.104896843895503,-0.0225467657003912,0.000508356643548336
